Date Time,p (mbar),T (degC),rh (%),wv (m/s),rain (mm)
07.09.2005 12:20:00,  986.43,   25.51,   39.69,    0.67,    0.00
07.09.2005 12:30:00,  986.42,   25.86,   39.61,    2.00,    0.00
07.09.2005 12:40:00,  986.35,   26.05,   40.11,    1.56,    0.00
07.09.2005 12:50:00,  986.39,   26.24,   40.06,    1.72,    0.00
07.09.2005 13:00:00,  986.40,   26.21,   39.41,    2.26,    0.00
07.09.2005 13:10:00,  986.43,   26.37,   38.38,    0.82,    0.00
07.09.2005 13:20:00,  986.31,   26.33,   37.58,    0.97,    0.00
07.09.2005 13:30:00,  986.32,   26.89,   34.58,    1.57,    0.00
07.09.2005 13:40:00,  986.31,   27.02,   32.96,    1.01,    0.00
07.09.2005 13:50:00,  986.26,   26.89,   29.52,    1.72,    0.00
07.09.2005 14:00:00,  986.16,   27.24,   28.88,    1.04,    0.00
07.09.2005 14:10:00,  986.12,   27.49,   28.68,    2.60,    0.00
07.09.2005 14:20:00,  986.07,   27.24,   28.36,    1.71,    0.00
07.09.2005 14:30:00,  985.97,   27.39,   26.85,    1.33,    0.00
07.09.2005 14:40:00,  985.90,   27.37,   28.04,    1.98,    0.00
07.09.2005 14:50:00,  985.82,   27.61,   29.71,    1.26,    0.00
07.09.2005 15:00:00,  985.81,   27.36,   29.85,    1.00,    0.00
07.09.2005 15:10:00,  985.74,   27.93,   30.82,    1.62,    0.00
07.09.2005 15:20:00,  985.64,   27.88,   30.57,    2.10,    0.00
07.09.2005 15:30:00,  985.69,   27.67,   30.63,    2.15,    0.00
07.09.2005 15:40:00,  985.68,   27.74,   30.31,    1.94,    0.00
07.09.2005 15:50:00,  985.66,   27.90,   28.37,    2.62,    0.00
07.09.2005 16:00:00,  985.61,   27.97,   27.05,    2.07,    0.00
07.09.2005 16:10:00,  985.69,   27.97,   26.09,    1.65,    0.00
07.09.2005 16:20:00,  985.69,   28.04,   25.72,    1.88,    0.00
07.09.2005 16:30:00,  985.69,   28.02,   24.93,    1.66,    0.00
07.09.2005 16:40:00,  985.71,   28.09,   24.96,    0.91,    0.00
07.09.2005 16:50:00,  985.72,   28.14,   26.53,    0.83,    0.00
07.09.2005 17:00:00,  985.83,   27.96,   27.27,    0.90,    0.00
07.09.2005 17:10:00,  985.89,   28.38,   27.62,    0.39,    0.00
07.09.2005 17:20:00,  985.90,   28.60,   27.11,    0.43,    0.00
07.09.2005 17:30:00,  985.98,   28.13,   28.01,    1.28,    0.00
07.09.2005 17:40:00,  985.92,   28.03,   27.61,    0.81,    0.00
07.09.2005 17:50:00,  985.87,   28.03,   27.85,    0.27,    0.00
07.09.2005 18:00:00,  985.87,   27.29,   28.91,    0.14,    0.00
07.09.2005 18:10:00,  985.97,   26.63,   30.24,    1.29,    0.00
07.09.2005 18:20:00,  986.04,   25.55,   32.92,    0.64,    0.00
07.09.2005 18:30:00,  986.15,   25.26,   33.26,    0.09,    0.00
07.09.2005 18:40:00,  986.19,   25.14,   34.22,    0.02,    0.00
07.09.2005 18:50:00,  986.21,   24.57,   36.10,    0.41,    0.00
07.09.2005 19:00:00,  986.35,   23.84,   39.17,    0.74,    0.00
07.09.2005 19:10:00,  986.51,   22.88,   43.11,    0.27,    0.00
07.09.2005 19:20:00,  986.66,   22.47,   45.69,    0.05,    0.00
07.09.2005 19:30:00,  986.81,   22.27,   45.27,    0.14,    0.00
07.09.2005 19:40:00,  986.91,   21.58,   48.50,    0.38,    0.00
07.09.2005 19:50:00,  986.92,   21.00,   49.21,    0.07,    0.00
07.09.2005 20:00:00,  987.00,   20.91,   47.75,    0.24,    0.00
07.09.2005 20:10:00,  987.23,   20.39,   48.34,    1.00,    0.00
07.09.2005 20:20:00,  987.42,   19.69,   48.92,    2.13,    0.00
07.09.2005 20:30:00,  987.40,   19.77,   50.06,    1.18,    0.00
07.09.2005 20:40:00,  987.38,   19.81,   49.37,    0.69,    0.00
07.09.2005 20:50:00,  987.51,   19.55,   47.78,    1.77,    0.00
07.09.2005 21:00:00,  987.60,   19.85,   47.73,    1.39,    0.00
07.09.2005 21:10:00,  987.65,   19.29,   49.81,    1.30,    0.00
07.09.2005 21:20:00,  987.75,   18.62,   52.22,    1.45,    0.00
07.09.2005 21:30:00,  987.86,   18.01,   53.18,    1.71,    0.00
07.09.2005 21:40:00,  987.91,   17.87,   53.19,    1.45,    0.00
07.09.2005 21:50:00,  988.02,   17.57,   57.36,    1.44,    0.00
07.09.2005 22:00:00,  988.12,   17.06,   61.23,    1.27,    0.00
07.09.2005 22:10:00,  988.16,   16.70,   62.89,    1.11,    0.00
07.09.2005 22:20:00,  988.16,   16.52,   62.62,    0.92,    0.00
07.09.2005 22:30:00,  988.16,   16.50,   62.80,    1.08,    0.00
07.09.2005 22:40:00,  988.16,   16.36,   63.89,    0.94,    0.00
07.09.2005 22:50:00,  988.28,   16.27,   64.74,    1.08,    0.00
07.09.2005 23:00:00,  988.29,   16.04,   66.20,    0.99,    0.00
07.09.2005 23:10:00,  988.39,   15.89,   66.17,    1.02,    0.00
07.09.2005 23:20:00,  988.46,   15.72,   67.85,    0.58,    0.00
07.09.2005 23:30:00,  988.58,   16.02,   66.57,    0.78,    0.00
07.09.2005 23:40:00,  988.61,   16.07,   66.62,    0.38,    0.00
07.09.2005 23:50:00,  988.68,   15.98,   65.94,    0.74,    0.00
08.09.2005 00:00:00,  988.80,   15.03,   70.30,    0.80,    0.00
08.09.2005 00:10:00,  988.84,   14.60,   74.20,    1.16,    0.00
08.09.2005 00:20:00,  988.95,   14.36,   75.10,    0.45,    0.00
08.09.2005 00:30:00,  988.97,   14.44,   74.10,    0.56,    0.00
08.09.2005 00:40:00,  988.96,   14.92,   71.60,    0.92,    0.00
08.09.2005 00:50:00,  988.87,   15.25,   70.40,    1.10,    0.00
08.09.2005 01:00:00,  988.86,   15.34,   70.10,    0.93,    0.00
08.09.2005 01:10:00,  988.86,   15.20,   70.50,    0.93,    0.00
08.09.2005 01:20:00,  988.77,   14.79,   72.40,    1.39,    0.00
08.09.2005 01:30:00,  988.77,   14.46,   74.40,    1.20,    0.00
08.09.2005 01:40:00,  988.78,   14.27,   74.90,    1.03,    0.00
08.09.2005 01:50:00,  988.89,   14.34,   74.80,    1.31,    0.00
08.09.2005 02:00:00,  988.80,   14.21,   74.80,    1.00,    0.00
08.09.2005 02:10:00,  988.78,   14.30,   74.10,    0.73,    0.00
08.09.2005 02:20:00,  988.79,   14.31,   73.80,    0.13,    0.00
08.09.2005 02:30:00,  988.82,   13.85,   75.40,    0.49,    0.00
08.09.2005 02:40:00,  988.89,   13.11,   78.10,    0.81,    0.00
08.09.2005 02:50:00,  988.82,   12.97,   80.30,    0.62,    0.00
08.09.2005 03:00:00,  988.79,   12.96,   80.60,    0.95,    0.00
08.09.2005 03:10:00,  988.84,   12.56,   81.60,    0.65,    0.00
08.09.2005 03:20:00,  988.96,   12.09,   84.00,    1.03,    0.00
08.09.2005 03:30:00,  989.03,   12.08,   84.70,    0.62,    0.00
08.09.2005 03:40:00,  989.06,   11.94,   85.10,    0.80,    0.00
08.09.2005 03:50:00,  989.10,   12.12,   84.60,    0.42,    0.00
08.09.2005 04:00:00,  989.17,   12.91,   80.50,    0.49,    0.00
08.09.2005 04:10:00,  989.18,   13.21,   79.20,    0.38,    0.00
08.09.2005 04:20:00,  989.25,   13.19,   79.00,    0.27,    0.00
08.09.2005 04:30:00,  989.32,   12.86,   79.70,    0.59,    0.00
08.09.2005 04:40:00,  989.34,   12.27,   82.20,    1.40,    0.00
08.09.2005 04:50:00,  989.39,   12.00,   83.80,    1.30,    0.00
08.09.2005 05:00:00,  989.51,   11.83,   84.70,    0.79,    0.00
08.09.2005 05:10:00,  989.59,   11.76,   85.20,    0.82,    0.00
08.09.2005 05:20:00,  989.58,   11.54,   86.30,    1.26,    0.00
08.09.2005 05:30:00,  989.61,   11.48,   86.80,    0.24,    0.00
08.09.2005 05:40:00,  989.77,   11.46,   86.50,    0.40,    0.00
08.09.2005 05:50:00,  989.87,   11.21,   87.40,    0.77,    0.00
08.09.2005 06:00:00,  989.96,   11.16,   88.00,    0.66,    0.00
08.09.2005 06:10:00,  989.96,   11.77,   85.60,    0.65,    0.00
08.09.2005 06:20:00,  990.07,   11.82,   84.50,    0.62,    0.00
08.09.2005 06:30:00,  990.19,   11.85,   84.60,    0.70,    0.00
08.09.2005 06:40:00,  990.21,   12.24,   83.40,    0.50,    0.00
08.09.2005 06:50:00,  990.32,   12.89,   80.80,    0.33,    0.00
08.09.2005 07:00:00,  990.33,   13.32,   78.60,    0.43,    0.00
08.09.2005 07:10:00,  990.33,   13.67,   77.50,    0.56,    0.00
08.09.2005 07:20:00,  990.32,   14.09,   76.20,    0.66,    0.00
08.09.2005 07:30:00,  990.30,   14.92,   73.10,    0.47,    0.00
08.09.2005 07:40:00,  990.38,   15.37,   71.40,    0.78,    0.00
08.09.2005 07:50:00,  990.36,   15.72,   70.20,    0.91,    0.00
08.09.2005 08:00:00,  990.39,   16.23,   68.59,    0.73,    0.00
08.09.2005 08:10:00,  990.48,   16.74,   66.74,    0.96,    0.00
08.09.2005 08:20:00,  990.57,   16.79,   66.52,    1.44,    0.00
08.09.2005 08:30:00,  990.61,   16.81,   67.13,    1.29,    0.00
08.09.2005 08:40:00,  990.66,   17.24,   65.37,    1.65,    0.00
08.09.2005 08:50:00,  990.74,   17.96,   64.16,    0.94,    0.00
08.09.2005 09:00:00,  990.76,   18.43,   63.47,    0.79,    0.00
08.09.2005 09:10:00,  990.85,   19.21,   61.45,    0.70,    0.00
08.09.2005 09:20:00,  990.83,   19.94,   59.55,    0.82,    0.00
08.09.2005 09:30:00,  990.84,   20.34,   58.99,    0.79,    0.00
08.09.2005 09:40:00,  990.90,   20.95,   57.63,    0.86,    0.00
08.09.2005 09:50:00,  990.82,   21.33,   56.73,    1.00,    0.00
08.09.2005 10:00:00,  990.76,   21.71,   55.82,    0.62,    0.00
08.09.2005 10:10:00,  990.80,   22.45,   53.74,    0.62,    0.00
08.09.2005 10:20:00,  990.80,   23.36,   50.84,    1.14,    0.00
08.09.2005 10:30:00,  990.85,   23.56,   49.22,    1.31,    0.00
08.09.2005 10:40:00,  990.81,   23.99,   48.64,    1.37,    0.00
08.09.2005 10:50:00,  990.73,   24.47,   48.45,    1.31,    0.00
08.09.2005 11:00:00,  990.67,   24.96,   47.45,    1.06,    0.00
08.09.2005 11:10:00,  990.59,   25.60,   45.91,    1.35,    0.00
08.09.2005 11:20:00,  990.50,   26.04,   44.12,    1.40,    0.00
08.09.2005 11:30:00,  990.46,   26.56,   42.53,    1.44,    0.00
08.09.2005 11:40:00,  990.36,   27.10,   40.60,    1.17,    0.00
08.09.2005 11:50:00,  990.24,   27.06,   38.87,    1.42,    0.00
08.09.2005 12:00:00,  990.23,   27.42,   37.31,    1.49,    0.00
08.09.2005 12:10:00,  990.17,   27.23,   37.25,    1.45,    0.00
08.09.2005 12:20:00,  990.10,   27.68,   37.07,    2.04,    0.00
08.09.2005 12:30:00,  990.02,   27.66,   37.09,    1.23,    0.00
08.09.2005 12:40:00,  989.94,   28.18,   35.83,    1.88,    0.00
08.09.2005 12:50:00,  989.83,   28.49,   35.60,    1.07,    0.00
08.09.2005 13:00:00,  989.81,   28.24,   35.61,    1.34,    0.00
08.09.2005 13:10:00,  989.73,   28.21,   35.53,    1.63,    0.00
08.09.2005 13:20:00,  989.57,   28.34,   34.83,    1.46,    0.00
08.09.2005 13:30:00,  989.47,   28.67,   33.88,    1.55,    0.00
08.09.2005 13:40:00,  989.37,   28.86,   31.79,    2.55,    0.00
08.09.2005 13:50:00,  989.29,   28.92,   32.18,    1.15,    0.00
08.09.2005 14:00:00,  989.20,   29.03,   30.87,    1.60,    0.00
08.09.2005 14:10:00,  989.13,   28.91,   31.40,    1.98,    0.00
08.09.2005 14:20:00,  989.07,   29.28,   30.18,    1.34,    0.00
08.09.2005 14:30:00,  988.94,   29.41,   29.35,    0.84,    0.00
08.09.2005 14:40:00,  988.79,   29.20,   29.55,    0.95,    0.00
08.09.2005 14:50:00,  988.70,   29.75,   29.06,    2.16,    0.00
08.09.2005 15:00:00,  988.64,   29.32,   30.09,    2.12,    0.00
08.09.2005 15:10:00,  988.57,   29.15,   30.64,    1.77,    0.00
08.09.2005 15:20:00,  988.43,   29.19,   30.23,    1.34,    0.00
08.09.2005 15:30:00,  988.36,   29.59,   30.19,    0.98,    0.00
08.09.2005 15:40:00,  988.25,   29.85,   30.06,    1.06,    0.00
08.09.2005 15:50:00,  988.15,   29.84,   29.95,    1.15,    0.00
08.09.2005 16:00:00,  988.07,   29.78,   30.21,    1.23,    0.00
08.09.2005 16:10:00,  987.95,   29.47,   31.13,    3.29,    0.00
08.09.2005 16:20:00,  987.80,   29.19,   31.54,    2.54,    0.00
08.09.2005 16:30:00,  987.70,   29.00,   31.37,    2.28,    0.00
08.09.2005 16:40:00,  987.64,   28.98,   31.86,    1.76,    0.00
08.09.2005 16:50:00,  987.65,   29.12,   32.54,    1.40,    0.00
08.09.2005 17:00:00,  987.56,   28.96,   32.95,    1.30,    0.00
08.09.2005 17:10:00,  987.53,   28.82,   34.57,    1.40,    0.00
08.09.2005 17:20:00,  987.53,   28.58,   35.34,    2.22,    0.00
08.09.2005 17:30:00,  987.53,   28.50,   35.01,    1.77,    0.00
08.09.2005 17:40:00,  987.42,   28.22,   34.35,    2.27,    0.00
08.09.2005 17:50:00,  987.43,   27.98,   34.58,    1.31,    0.00
08.09.2005 18:00:00,  987.37,   27.33,   36.46,    0.68,    0.00
08.09.2005 18:10:00,  987.40,   27.09,   37.12,    0.54,    0.00
08.09.2005 18:20:00,  987.50,   26.87,   37.98,    0.15,    0.00
08.09.2005 18:30:00,  987.52,   26.70,   36.85,    0.93,    0.00
08.09.2005 18:40:00,  987.53,   26.51,   36.88,    0.70,    0.00
08.09.2005 18:50:00,  987.53,   26.26,   37.20,    0.83,    0.00
08.09.2005 19:00:00,  987.56,   25.84,   37.81,    1.21,    0.00
08.09.2005 19:10:00,  987.62,   25.68,   38.10,    0.64,    0.00
08.09.2005 19:20:00,  987.66,   25.14,   40.44,    0.02,    0.00
08.09.2005 19:30:00,  987.70,   24.55,   43.73,    0.16,    0.00
08.09.2005 19:40:00,  987.82,   24.00,   45.25,    0.33,    0.00
08.09.2005 19:50:00,  987.85,   23.57,   46.32,    0.85,    0.00
08.09.2005 20:00:00,  987.93,   23.37,   46.08,    1.72,    0.00
08.09.2005 20:10:00,  988.01,   22.96,   47.10,    0.83,    0.00
08.09.2005 20:20:00,  988.04,   22.87,   47.51,    0.60,    0.00
08.09.2005 20:30:00,  988.02,   22.33,   49.35,    0.59,    0.00
08.09.2005 20:40:00,  987.97,   21.75,   51.33,    0.08,    0.00
08.09.2005 20:50:00,  987.91,   21.58,   51.69,    0.10,    0.00
08.09.2005 21:00:00,  987.91,   21.39,   52.28,    0.20,    0.00
08.09.2005 21:10:00,  987.99,   20.72,   56.61,    0.48,    0.00
08.09.2005 21:20:00,  988.00,   19.82,   60.63,    0.44,    0.00
08.09.2005 21:30:00,  987.96,   19.72,   57.83,    1.02,    0.00
08.09.2005 21:40:00,  987.98,   19.76,   56.55,    1.13,    0.00
08.09.2005 21:50:00,  987.97,   19.41,   58.41,    0.58,    0.00
08.09.2005 22:00:00,  988.02,   19.36,   58.58,    0.86,    0.00
08.09.2005 22:10:00,  987.96,   19.54,   58.49,    0.21,    0.00
08.09.2005 22:20:00,  987.84,   19.09,   60.28,    0.65,    0.00
08.09.2005 22:30:00,  987.80,   18.64,   61.35,    0.49,    0.00
08.09.2005 22:40:00,  987.78,   18.57,   60.92,    0.38,    0.00
08.09.2005 22:50:00,  987.87,   17.97,   62.79,    1.37,    0.00
08.09.2005 23:00:00,  987.86,   17.30,   67.27,    0.84,    0.00
08.09.2005 23:10:00,  987.75,   17.15,   69.45,    0.89,    0.00
08.09.2005 23:20:00,  987.62,   17.42,   68.40,    0.70,    0.00
08.09.2005 23:30:00,  987.55,   17.30,   68.60,    0.68,    0.00
08.09.2005 23:40:00,  987.56,   17.19,   67.73,    0.35,    0.00
08.09.2005 23:50:00,  987.66,   16.19,   70.50,    1.03,    0.00
09.09.2005 00:00:00,  987.61,   15.69,   74.90,    0.32,    0.00
09.09.2005 00:10:00,  987.62,   15.74,   74.90,    0.83,    0.00
09.09.2005 00:20:00,  987.66,   15.82,   74.30,    0.95,    0.00
09.09.2005 00:30:00,  987.63,   15.77,   74.40,    0.51,    0.00
09.09.2005 00:40:00,  987.60,   15.50,   75.40,    0.46,    0.00
09.09.2005 00:50:00,  987.66,   15.02,   76.70,    0.84,    0.00
09.09.2005 01:00:00,  987.62,   14.73,   78.10,    0.78,    0.00
09.09.2005 01:10:00,  987.61,   14.43,   79.50,    0.91,    0.00
09.09.2005 01:20:00,  987.73,   14.26,   80.40,    0.47,    0.00
09.09.2005 01:30:00,  987.71,   14.13,   81.00,    0.65,    0.00
09.09.2005 01:40:00,  987.59,   14.40,   79.30,    1.12,    0.00
09.09.2005 01:50:00,  987.51,   14.95,   76.10,    1.08,    0.00
09.09.2005 02:00:00,  987.49,   14.91,   76.20,    0.88,    0.00
09.09.2005 02:10:00,  987.43,   14.66,   76.70,    1.12,    0.00
09.09.2005 02:20:00,  987.37,   14.32,   78.90,    0.13,    0.00
09.09.2005 02:30:00,  987.23,   13.89,   81.60,    0.25,    0.00
09.09.2005 02:40:00,  987.15,   13.74,   82.10,    0.29,    0.00
09.09.2005 02:50:00,  987.11,   13.81,   81.60,    0.54,    0.00
09.09.2005 03:00:00,  987.08,   13.68,   81.70,    0.60,    0.00
09.09.2005 03:10:00,  987.10,   13.12,   83.90,    1.45,    0.00
09.09.2005 03:20:00,  986.94,   12.98,   84.80,    0.49,    0.00
09.09.2005 03:30:00,  986.82,   12.95,   85.30,    0.69,    0.00
09.09.2005 03:40:00,  986.75,   12.94,   85.40,    0.39,    0.00
09.09.2005 03:50:00,  986.50,   12.94,   85.00,    0.54,    0.00
09.09.2005 04:00:00,  986.45,   12.77,   85.90,    0.54,    0.00
09.09.2005 04:10:00,  986.41,   12.72,   86.10,    0.28,    0.00
09.09.2005 04:20:00,  986.40,   12.65,   86.20,    0.25,    0.00
09.09.2005 04:30:00,  986.34,   12.37,   87.20,    0.84,    0.00
09.09.2005 04:40:00,  986.21,   12.19,   87.80,    0.64,    0.00
09.09.2005 04:50:00,  986.19,   12.19,   87.90,    0.56,    0.00
09.09.2005 05:00:00,  986.21,   12.18,   87.70,    0.37,    0.00
09.09.2005 05:10:00,  986.20,   12.13,   88.00,    0.43,    0.00
09.09.2005 05:20:00,  986.12,   11.98,   88.30,    0.52,    0.00
09.09.2005 05:30:00,  986.11,   11.74,   88.80,    0.49,    0.00
09.09.2005 05:40:00,  986.02,   11.66,   89.60,    0.30,    0.00
09.09.2005 05:50:00,  985.92,   11.80,   89.30,    0.04,    0.00
09.09.2005 06:00:00,  985.90,   12.09,   88.30,    0.15,    0.00
09.09.2005 06:10:00,  985.89,   12.40,   86.80,    0.22,    0.00
09.09.2005 06:20:00,  985.90,   12.70,   85.50,    0.31,    0.00
09.09.2005 06:30:00,  985.90,   12.96,   83.80,    0.64,    0.00
09.09.2005 06:40:00,  985.94,   13.09,   82.40,    0.71,    0.00
09.09.2005 06:50:00,  985.92,   13.36,   81.40,    0.44,    0.00
09.09.2005 07:00:00,  985.91,   13.55,   80.60,    0.55,    0.00
09.09.2005 07:10:00,  986.01,   13.47,   81.50,    0.62,    0.00
09.09.2005 07:20:00,  986.03,   13.82,   79.60,    0.68,    0.00
09.09.2005 07:30:00,  986.09,   14.16,   78.70,    0.66,    0.00
09.09.2005 07:40:00,  985.99,   15.05,   75.40,    0.54,    0.00
09.09.2005 07:50:00,  986.00,   15.41,   74.40,    0.48,    0.00
09.09.2005 08:00:00,  986.01,   15.87,   72.40,    0.59,    0.00
09.09.2005 08:10:00,  985.96,   16.23,   71.30,    0.70,    0.00
09.09.2005 08:20:00,  985.99,   16.95,   68.81,    0.54,    0.00
09.09.2005 08:30:00,  986.01,   17.53,   66.69,    0.56,    0.00
09.09.2005 08:40:00,  985.98,   17.90,   65.25,    0.96,    0.00
09.09.2005 08:50:00,  985.98,   18.30,   64.59,    0.78,    0.00
09.09.2005 09:00:00,  985.89,   19.15,   62.29,    0.82,    0.00
09.09.2005 09:10:00,  985.90,   19.54,   61.57,    0.89,    0.00
09.09.2005 09:20:00,  985.82,   19.95,   60.64,    0.64,    0.00
09.09.2005 09:30:00,  985.77,   20.47,   59.46,    0.70,    0.00
09.09.2005 09:40:00,  985.72,   21.03,   58.27,    0.97,    0.00
09.09.2005 09:50:00,  985.57,   21.03,   58.61,    0.92,    0.00
09.09.2005 10:00:00,  985.42,   21.88,   57.38,    0.88,    0.00
09.09.2005 10:10:00,  985.33,   22.24,   57.18,    1.01,    0.00
09.09.2005 10:20:00,  985.21,   23.17,   54.62,    0.94,    0.00
09.09.2005 10:30:00,  985.18,   24.02,   52.08,    0.92,    0.00
09.09.2005 10:40:00,  985.06,   24.39,   51.50,    1.02,    0.00
09.09.2005 10:50:00,  985.02,   24.12,   52.45,    1.30,    0.00
09.09.2005 11:00:00,  984.94,   24.34,   52.15,    1.15,    0.00
09.09.2005 11:10:00,  984.87,   24.81,   50.18,    1.06,    0.00
09.09.2005 11:20:00,  984.89,   25.40,   47.92,    1.43,    0.00
09.09.2005 11:30:00,  984.85,   25.44,   46.07,    1.57,    0.00
09.09.2005 11:40:00,  984.75,   26.00,   46.13,    1.48,    0.00
09.09.2005 11:50:00,  984.68,   26.11,   44.58,    1.40,    0.00
09.09.2005 12:00:00,  984.57,   26.31,   41.71,    2.72,    0.00
09.09.2005 12:10:00,  984.47,   26.38,   38.89,    3.18,    0.00
09.09.2005 12:20:00,  984.43,   26.52,   38.60,    2.82,    0.00
09.09.2005 12:30:00,  984.40,   26.67,   38.05,    2.54,    0.00
09.09.2005 12:40:00,  984.33,   26.81,   37.97,    2.64,    0.00
09.09.2005 12:50:00,  984.37,   26.83,   37.47,    3.15,    0.00
09.09.2005 13:00:00,  984.34,   26.97,   37.17,    2.03,    0.00
09.09.2005 13:10:00,  984.22,   27.27,   37.10,    2.85,    0.00
09.09.2005 13:20:00,  984.13,   27.19,   37.72,    2.19,    0.00
09.09.2005 13:30:00,  984.06,   27.17,   37.09,    2.67,    0.00
09.09.2005 13:40:00,  984.09,   27.39,   36.29,    2.58,    0.00
09.09.2005 13:50:00,  984.02,   27.25,   35.21,    2.94,    0.00
09.09.2005 14:00:00,  983.91,   27.55,   34.06,    1.40,    0.00
09.09.2005 14:10:00,  983.86,   27.70,   34.03,    2.31,    0.00
09.09.2005 14:20:00,  983.74,   27.77,   34.05,    1.34,    0.00
09.09.2005 14:30:00,  983.70,   27.86,   32.36,    2.76,    0.00
09.09.2005 14:40:00,  983.69,   27.81,   32.70,    2.34,    0.00
09.09.2005 14:50:00,  983.51,   27.75,   32.51,    3.02,    0.00
09.09.2005 15:00:00,  983.38,   27.87,   32.74,    2.57,    0.00
09.09.2005 15:10:00,  983.41,   27.95,   32.03,    2.28,    0.00
09.09.2005 15:20:00,  983.36,   27.98,   32.27,    2.20,    0.00
09.09.2005 15:30:00,  983.28,   27.96,   32.65,    2.58,    0.00
09.09.2005 15:40:00,  983.26,   27.80,   32.46,    1.98,    0.00
09.09.2005 15:50:00,  983.26,   27.56,   32.22,    2.05,    0.00
09.09.2005 16:00:00,  983.20,   27.33,   33.31,    2.35,    0.00
09.09.2005 16:10:00,  983.19,   27.08,   34.04,    2.16,    0.00
09.09.2005 16:20:00,  983.16,   27.02,   34.08,    1.98,    0.00
09.09.2005 16:30:00,  983.11,   26.90,   35.15,    1.93,    0.00
09.09.2005 16:40:00,  983.08,   26.75,   36.21,    1.83,    0.00
09.09.2005 16:50:00,  983.01,   26.52,   36.72,    1.97,    0.00
09.09.2005 17:00:00,  982.92,   26.46,   36.71,    2.09,    0.00
09.09.2005 17:10:00,  982.86,   26.48,   36.64,    2.07,    0.00
09.09.2005 17:20:00,  982.84,   26.41,   36.95,    2.13,    0.00
09.09.2005 17:30:00,  982.84,   26.21,   37.93,    1.49,    0.00
09.09.2005 17:40:00,  982.87,   25.94,   38.98,    1.58,    0.00
09.09.2005 17:50:00,  982.82,   25.75,   40.17,    2.05,    0.00
09.09.2005 18:00:00,  982.71,   25.48,   41.35,    1.97,    0.00
09.09.2005 18:10:00,  982.72,   25.29,   41.99,    2.05,    0.00
09.09.2005 18:20:00,  982.80,   25.15,   42.47,    1.66,    0.00
09.09.2005 18:30:00,  982.88,   25.03,   42.92,    2.09,    0.00
09.09.2005 18:40:00,  982.92,   24.94,   43.13,    2.48,    0.00
09.09.2005 18:50:00,  982.93,   24.76,   43.66,    2.26,    0.00
09.09.2005 19:00:00,  982.93,   24.46,   44.45,    1.91,    0.00
09.09.2005 19:10:00,  982.94,   24.22,   45.07,    1.40,    0.00
09.09.2005 19:20:00,  982.99,   23.71,   47.02,    0.31,    0.00
09.09.2005 19:30:00,  983.05,   23.52,   47.52,    0.67,    0.00
09.09.2005 19:40:00,  982.98,   23.72,   46.99,    2.48,    0.00
09.09.2005 19:50:00,  983.02,   23.71,   47.10,    2.55,    0.00
09.09.2005 20:00:00,  982.99,   23.59,   47.19,    2.02,    0.00
09.09.2005 20:10:00,  982.99,   23.48,   47.80,    1.08,    0.00
09.09.2005 20:20:00,  982.99,   23.06,   49.09,    0.18,    0.00
09.09.2005 20:30:00,  983.00,   22.72,   50.67,    0.32,    0.00
09.09.2005 20:40:00,  983.10,   22.14,   54.16,    0.43,    0.00
09.09.2005 20:50:00,  983.11,   21.93,   53.47,    0.15,    0.00
09.09.2005 21:00:00,  983.13,   21.68,   55.63,    0.26,    0.00
09.09.2005 21:10:00,  983.16,   21.97,   53.02,    0.50,    0.00
09.09.2005 21:20:00,  983.24,   21.41,   56.74,    0.44,    0.00
09.09.2005 21:30:00,  983.14,   21.26,   56.66,    0.70,    0.00
09.09.2005 21:40:00,  983.12,   21.01,   56.71,    0.77,    0.00
09.09.2005 21:50:00,  983.11,   20.84,   57.28,    0.13,    0.00
09.09.2005 22:00:00,  983.06,   20.24,   59.93,    0.20,    0.00
09.09.2005 22:10:00,  983.04,   20.00,   60.49,    0.59,    0.00
09.09.2005 22:20:00,  983.10,   19.94,   61.02,    0.74,    0.00
09.09.2005 22:30:00,  983.16,   19.87,   61.64,    1.03,    0.00
09.09.2005 22:40:00,  983.18,   19.79,   62.41,    0.37,    0.00
09.09.2005 22:50:00,  983.21,   19.18,   65.25,    0.62,    0.00
09.09.2005 23:00:00,  983.24,   18.78,   67.24,    0.14,    0.00
09.09.2005 23:10:00,  983.25,   18.58,   69.42,    1.17,    0.00
09.09.2005 23:20:00,  983.21,   18.46,   70.80,    1.62,    0.00
09.09.2005 23:30:00,  983.23,   18.37,   71.70,    1.67,    0.00
09.09.2005 23:40:00,  983.24,   18.30,   72.90,    0.91,    0.00
09.09.2005 23:50:00,  983.24,   17.93,   74.50,    0.99,    0.00
10.09.2005 00:00:00,  983.25,   18.00,   73.40,    1.38,    0.00
10.09.2005 00:10:00,  983.31,   17.94,   73.80,    0.86,    0.00
10.09.2005 00:20:00,  983.34,   17.66,   75.10,    0.62,    0.00
10.09.2005 00:30:00,  983.26,   17.44,   75.80,    0.09,    0.00
10.09.2005 00:40:00,  983.25,   17.33,   76.20,    0.08,    0.00
10.09.2005 00:50:00,  983.25,   16.94,   77.80,    0.55,    0.00
10.09.2005 01:00:00,  983.26,   16.39,   79.50,    0.70,    0.00
10.09.2005 01:10:00,  983.34,   16.22,   80.40,    0.14,    0.00
10.09.2005 01:20:00,  983.25,   16.20,   80.60,    0.06,    0.00
